time	V(n007)
2.451241792613273e-03	2.499536e+00
2.451791486950032e-03	2.499293e+00
2.452890875623549e-03	2.498794e+00
2.453650521047339e-03	2.498543e+00
2.454525399442109e-03	2.498661e+00
2.455414017339988e-03	2.499258e+00
2.456390972470669e-03	2.500036e+00
2.457669442316285e-03	2.500769e+00
2.458707416745513e-03	2.501039e+00
2.459537068871509e-03	2.500957e+00
2.460272357390222e-03	2.500697e+00
2.461108483766771e-03	2.500348e+00
2.462068456874245e-03	2.499960e+00
2.462373999155709e-03	2.499877e+00
2.462630702395232e-03	2.499907e+00
2.462836467263801e-03	2.500026e+00
2.463145856306118e-03	2.500262e+00
2.463430668308526e-03	2.500414e+00
2.463605277882819e-03	2.500420e+00
2.463748004297143e-03	2.500350e+00
2.463892897716524e-03	2.500226e+00
2.464041622332335e-03	2.500077e+00
2.464255635315351e-03	2.499873e+00
2.464395353714621e-03	2.499775e+00
2.464515584646444e-03	2.499732e+00
2.464632951764202e-03	2.499732e+00
2.464764127541515e-03	2.499775e+00
2.464902822354340e-03	2.499857e+00
2.465086226845771e-03	2.499989e+00
2.465304633210753e-03	2.500133e+00
2.465463955602783e-03	2.500205e+00
2.465601082851548e-03	2.500230e+00
2.465739098458212e-03	2.500223e+00
2.465890581609737e-03	2.500185e+00
2.466069833323657e-03	2.500126e+00
2.466323375738427e-03	2.500068e+00
2.466502344482117e-03	2.500077e+00
2.466690804816939e-03	2.500158e+00
2.466918747445538e-03	2.500325e+00
2.467165237716850e-03	2.500518e+00
2.467572688487189e-03	2.500726e+00
2.468046188912802e-03	2.500805e+00
2.468537064087821e-03	2.500862e+00
2.469338402571731e-03	2.500928e+00
2.470447324906527e-03	2.500608e+00
2.471284499677491e-03	2.500056e+00
2.472265284383778e-03	2.499541e+00
2.472944301774194e-03	2.499682e+00
2.473487363931349e-03	2.500115e+00
2.474135796970930e-03	2.500613e+00
2.475043652518430e-03	2.501175e+00
2.476084078151887e-03	2.501720e+00
2.477868166282812e-03	2.502088e+00
2.479319205879428e-03	2.501653e+00
2.481013943944371e-03	2.500909e+00
2.482752147232581e-03	2.500517e+00
2.484973914233282e-03	2.500316e+00
2.487617360690078e-03	2.500082e+00
2.490653544777087e-03	2.499374e+00
2.492671933931376e-03	2.498904e+00
2.493975227421322e-03	2.498780e+00
2.496335272992040e-03	2.498840e+00
2.497576675398598e-03	2.499178e+00
2.498515933457995e-03	2.499423e+00
2.498887148315890e-03	2.499294e+00
2.499268149571623e-03	2.498946e+00
2.499388259595403e-03	2.498836e+00
2.499525528194009e-03	2.498740e+00
2.499593528945552e-03	2.498697e+00
2.499661529697095e-03	2.498661e+00
2.499729530448637e-03	2.498631e+00
2.499797531200180e-03	2.498606e+00
2.499865531951723e-03	2.498588e+00
2.499933532703266e-03	2.498575e+00
2.500001533454808e-03	2.498568e+00
2.500002000000000e-03	2.498568e+00
2.500002285714285e-03	2.498577e+00
2.500002571428571e-03	2.498589e+00
2.500002857142857e-03	2.498602e+00
2.500003142857143e-03	2.498618e+00
2.500003428571428e-03	2.498636e+00
2.500003714285714e-03	2.498656e+00
2.500004000000000e-03	2.498678e+00
2.500004522530614e-03	2.498698e+00
2.500006314064149e-03	2.498706e+00
2.500027812466570e-03	2.498617e+00
2.500049310868991e-03	2.498520e+00
2.500070809271412e-03	2.498417e+00
2.500092307673832e-03	2.498306e+00
2.500113806076253e-03	2.498189e+00
2.500135304478674e-03	2.498065e+00
2.500156802881095e-03	2.497934e+00
2.500309680409420e-03	2.497081e+00
2.500615435466071e-03	2.495515e+00
2.501226945579373e-03	2.492926e+00
2.502164054526203e-03	2.490030e+00
2.503273961810090e-03	2.487680e+00
2.504823118326368e-03	2.485456e+00
2.506478765418879e-03	2.484380e+00
2.508728721747157e-03	2.484481e+00
2.510125816965072e-03	2.484817e+00
2.510888227970279e-03	2.484879e+00
2.511274114883692e-03	2.484825e+00
2.511511476973136e-03	2.484808e+00
2.511738692643619e-03	2.484875e+00
2.511950471666703e-03	2.485029e+00
2.512374029712872e-03	2.485531e+00
2.513221145805209e-03	2.486802e+00
2.513227086717566e-03	2.486813e+00
2.513238968542280e-03	2.486836e+00
2.513243579956469e-03	2.486845e+00
2.513250840750135e-03	2.486859e+00
2.513258500524615e-03	2.486874e+00
2.513270219829235e-03	2.486897e+00
2.513281593201043e-03	2.486919e+00
2.513304339944660e-03	2.486962e+00
2.513326286124141e-03	2.487003e+00
2.513370178483104e-03	2.487081e+00
2.513423503150025e-03	2.487167e+00
2.513530152483866e-03	2.487304e+00
2.513729387282991e-03	2.487450e+00
2.514127856881241e-03	2.487576e+00
2.514613202344090e-03	2.487829e+00
2.515138690517606e-03	2.488400e+00
2.515659307162287e-03	2.488971e+00
2.516285407025383e-03	2.489258e+00
2.517079695835663e-03	2.489260e+00
2.517934861459507e-03	2.489381e+00
2.518986395164558e-03	2.490073e+00
2.520068718331193e-03	2.491175e+00
2.520953784545592e-03	2.491887e+00
2.521921590928773e-03	2.492286e+00
2.522678666360691e-03	2.492648e+00
2.523698068503609e-03	2.493499e+00
2.524745050712967e-03	2.494547e+00
2.525748065337580e-03	2.495233e+00
2.526989777692917e-03	2.495410e+00
2.527898021190793e-03	2.495416e+00
2.528844177233943e-03	2.495722e+00
2.529810095713505e-03	2.496216e+00
2.530779476158290e-03	2.496676e+00
2.531684110717658e-03	2.497240e+00
2.532616186883044e-03	2.497780e+00
2.533528291571405e-03	2.497830e+00
2.534451657720635e-03	2.497686e+00
2.535295709832672e-03	2.497962e+00
2.536198985750318e-03	2.498712e+00
2.537221332112238e-03	2.499545e+00
2.538363749726255e-03	2.499929e+00
2.540065704230015e-03	2.499629e+00
2.541011840973120e-03	2.499348e+00
2.541957210834324e-03	2.499494e+00
2.542965627491934e-03	2.500278e+00
2.543911075228890e-03	2.501153e+00
2.545280304118542e-03	2.501939e+00
2.546742960307432e-03	2.502102e+00
2.548321293961843e-03	2.501851e+00
2.550338711430108e-03	2.501229e+00
2.554373546366637e-03	2.499456e+00
2.556192017917082e-03	2.498734e+00
2.557632847053672e-03	2.498837e+00
2.559320390645101e-03	2.499920e+00
2.560223640284344e-03	2.500396e+00
2.561281439708597e-03	2.500252e+00
2.562375211957649e-03	2.499811e+00
2.563373937490848e-03	2.499688e+00
2.564340563552414e-03	2.499556e+00
2.565222041618070e-03	2.499174e+00
2.565842023746468e-03	2.499121e+00
2.566548916521158e-03	2.499547e+00
2.567073128926074e-03	2.499850e+00
2.567959304488350e-03	2.499812e+00
2.568762070265254e-03	2.499421e+00
2.569406805230869e-03	2.499253e+00
2.570192196837438e-03	2.499418e+00
2.571002310677410e-03	2.499607e+00
2.571773117455025e-03	2.499683e+00
2.572618893356547e-03	2.499931e+00
2.573542670405972e-03	2.500515e+00
2.574996517801520e-03	2.501483e+00
2.576616610406320e-03	2.502005e+00
2.578308000387903e-03	2.501805e+00
2.579644445888631e-03	2.501375e+00
2.581216650564833e-03	2.501068e+00
2.582087532450870e-03	2.501112e+00
2.582970321152222e-03	2.501099e+00
2.583785948813577e-03	2.500875e+00
2.584632178603121e-03	2.500706e+00
2.585745691871474e-03	2.500613e+00
2.586750360252997e-03	2.500256e+00
2.587838152950503e-03	2.499592e+00
2.588853107490313e-03	2.498988e+00
2.590458936423108e-03	2.498209e+00
2.591645020362794e-03	2.498034e+00
2.592688840067590e-03	2.498399e+00
2.593895097310098e-03	2.498940e+00
2.594912804886365e-03	2.499045e+00
2.595678860676956e-03	2.499091e+00
2.596558493802152e-03	2.499392e+00
2.597776786799644e-03	2.499964e+00
2.598957657938362e-03	2.500512e+00
2.600756045684020e-03	2.501303e+00
2.602663557952550e-03	2.502176e+00
2.603881993647850e-03	2.502402e+00
2.605047817897731e-03	2.501819e+00
2.606233650849614e-03	2.500774e+00
2.607311272198949e-03	2.499928e+00
2.608502425569047e-03	2.499125e+00
2.609459719082748e-03	2.498695e+00
2.610542612717608e-03	2.498531e+00
2.611665834920046e-03	2.498377e+00
2.612793036336572e-03	2.498075e+00
2.613638585855035e-03	2.498003e+00
2.614652712202200e-03	2.498280e+00
2.615517393060151e-03	2.498577e+00
2.616544638165102e-03	2.498844e+00
2.617826135300019e-03	2.499179e+00
2.619873889142544e-03	2.499923e+00
2.622427507721633e-03	2.501283e+00
2.623993202599182e-03	2.502065e+00
2.625502230658359e-03	2.502214e+00
2.626428146266982e-03	2.501964e+00
2.627442617779114e-03	2.501565e+00
2.628704983727550e-03	2.500988e+00
2.630051694740440e-03	2.500574e+00
2.631361873465377e-03	2.500442e+00
2.632388628515615e-03	2.500162e+00
2.633560320708484e-03	2.499751e+00
2.634797315266092e-03	2.499710e+00
2.636095260910341e-03	2.499966e+00
2.637416363009173e-03	2.500207e+00
2.639243196951772e-03	2.500532e+00
2.641445386138207e-03	2.501113e+00
2.642959833680540e-03	2.501515e+00
2.645988728765208e-03	2.501741e+00
2.648633314217898e-03	2.501133e+00
2.651107493610735e-03	2.500093e+00
2.653902686475253e-03	2.498992e+00
2.656044414561569e-03	2.498681e+00
2.657714526770631e-03	2.498675e+00
2.659490558761959e-03	2.498522e+00
2.660617458971996e-03	2.498697e+00
2.661451229222092e-03	2.499139e+00
2.662209079938210e-03	2.499370e+00
2.662851380491448e-03	2.499170e+00
2.663603455665053e-03	2.498830e+00
2.664361443480003e-03	2.498775e+00
2.665220499046306e-03	2.498911e+00
2.666087283810890e-03	2.499002e+00
2.667429723675935e-03	2.499024e+00
2.669115976366373e-03	2.499293e+00
2.670584594257718e-03	2.500030e+00
2.671655217500034e-03	2.500361e+00
2.672696567070927e-03	2.499922e+00
2.673590262612185e-03	2.499259e+00
2.674665327863293e-03	2.498715e+00
2.675963052388112e-03	2.498510e+00
2.677540418161212e-03	2.498685e+00
2.679423932162663e-03	2.499251e+00
2.681925630670464e-03	2.500337e+00
2.685002967991927e-03	2.501722e+00
2.686725811276556e-03	2.502286e+00
2.688061045801688e-03	2.502426e+00
2.689745748530899e-03	2.501964e+00
2.691181778124405e-03	2.501034e+00
2.692328492255706e-03	2.500474e+00
2.693515411808697e-03	2.500565e+00
2.694483233217126e-03	2.500816e+00
2.695874764418729e-03	2.500721e+00
2.697171791200475e-03	2.500142e+00
2.698382190941416e-03	2.499558e+00
2.700036394310174e-03	2.499073e+00
2.701772405296287e-03	2.498855e+00
2.703448743147651e-03	2.498973e+00
2.704165570161260e-03	2.499094e+00
2.705041860153141e-03	2.499294e+00
2.705989045744865e-03	2.499400e+00
2.706597027321946e-03	2.499089e+00
2.707181822793324e-03	2.498581e+00
2.707765559109451e-03	2.498309e+00
2.708618929569168e-03	2.498290e+00
2.709444708942635e-03	2.498412e+00
2.710482752652275e-03	2.498660e+00
2.711773308604383e-03	2.498812e+00
2.713015203375358e-03	2.498481e+00
2.714099669797173e-03	2.498041e+00
2.714866420609337e-03	2.498167e+00
2.715711904343647e-03	2.498981e+00
2.716278060878449e-03	2.499597e+00
2.717002419148076e-03	2.499893e+00
2.717728997721079e-03	2.499651e+00
2.718275157626687e-03	2.499462e+00
2.719085069963869e-03	2.499555e+00
2.719731705231366e-03	2.499687e+00
2.720492463925661e-03	2.499654e+00
2.721245033066129e-03	2.499569e+00
2.721961843103538e-03	2.499455e+00
2.722785050389871e-03	2.499318e+00
2.723886778283196e-03	2.499342e+00
2.724901081717085e-03	2.499406e+00
2.725820531352689e-03	2.499355e+00
2.727301008762075e-03	2.499182e+00
2.728696114330203e-03	2.499157e+00
2.730009453305457e-03	2.499347e+00
2.731067053925899e-03	2.499484e+00
2.732608191979010e-03	2.499490e+00
2.734840535366871e-03	2.499278e+00
2.736473745560579e-03	2.499043e+00
2.737872161643922e-03	2.498981e+00
2.739913268366829e-03	2.499271e+00
2.742641640449389e-03	2.500239e+00
2.745346796247710e-03	2.501699e+00
2.747481734006088e-03	2.502622e+00
2.748973508934860e-03	2.502706e+00
2.750188555691410e-03	2.502256e+00
2.751641746033872e-03	2.501208e+00
2.753180031199667e-03	2.500051e+00
2.754671088850255e-03	2.499492e+00
2.755815819051928e-03	2.499731e+00
2.756916730362534e-03	2.500135e+00
2.757821329567014e-03	2.500019e+00
2.758631776190366e-03	2.499686e+00
2.759513740954074e-03	2.499491e+00
2.760440792813085e-03	2.499420e+00
2.761856818057417e-03	2.499319e+00
2.764618125448110e-03	2.499060e+00
2.766209394641712e-03	2.499021e+00
2.767587841721096e-03	2.499341e+00
2.768814241220786e-03	2.499919e+00
2.770065572697481e-03	2.500342e+00
2.771074954885147e-03	2.500369e+00
2.772145732912880e-03	2.500242e+00
2.773320250650455e-03	2.499895e+00
2.774299771403155e-03	2.499436e+00
2.775157980947376e-03	2.499274e+00
2.775947165458283e-03	2.499587e+00
2.776788381678546e-03	2.500069e+00
2.777631292813157e-03	2.500214e+00
2.778406334813145e-03	2.500153e+00
2.779182232279862e-03	2.500370e+00
2.779852016531978e-03	2.500802e+00
2.780556784391925e-03	2.501148e+00
2.781064284894078e-03	2.501205e+00
2.781618634069459e-03	2.501104e+00
2.782165555416235e-03	2.500926e+00
2.782979735596154e-03	2.500692e+00
2.783922803103899e-03	2.500497e+00
2.785228349940871e-03	2.500451e+00
2.786191847386797e-03	2.500896e+00
2.787145692208012e-03	2.501659e+00
2.788120333141532e-03	2.502075e+00
2.789286012768882e-03	2.501728e+00
2.790420104771419e-03	2.500946e+00
2.791509971579121e-03	2.500447e+00
2.792578864752842e-03	2.500440e+00
2.793853485497842e-03	2.500455e+00
2.795064684103240e-03	2.499959e+00
2.796257166978705e-03	2.499354e+00
2.797136113976912e-03	2.499509e+00
2.798023793880251e-03	2.500193e+00
2.799030862217387e-03	2.500854e+00
2.799981596441285e-03	2.501177e+00
2.801568071529662e-03	2.501305e+00
2.803392755833726e-03	2.501090e+00
2.805483291623986e-03	2.500623e+00
2.807745226260676e-03	2.499957e+00
2.810408431117186e-03	2.499307e+00
2.812869107560915e-03	2.499087e+00
2.815004499029593e-03	2.499135e+00
2.817269331020916e-03	2.499380e+00
2.818453733569828e-03	2.499534e+00
2.819368008167325e-03	2.499606e+00
2.821071940449078e-03	2.499683e+00
2.822731661807348e-03	2.499574e+00
2.823962515452035e-03	2.499242e+00
2.825194771858805e-03	2.499027e+00
2.826417049632528e-03	2.499243e+00
2.827622845101763e-03	2.499396e+00
2.828771085676591e-03	2.499080e+00
2.829477074718147e-03	2.498945e+00
2.830477097301462e-03	2.499244e+00
2.831241539752638e-03	2.499538e+00
2.832040564259566e-03	2.499665e+00
2.833162446355208e-03	2.499710e+00
2.834259981986430e-03	2.499673e+00
2.835356155360780e-03	2.499550e+00
2.836876774476253e-03	2.499142e+00
2.838456494157608e-03	2.498357e+00
2.839236991959327e-03	2.498062e+00
2.840162052177666e-03	2.498215e+00
2.841091669835203e-03	2.498860e+00
2.841951885457782e-03	2.499564e+00
2.842926048659632e-03	2.500182e+00
2.844589888218686e-03	2.501027e+00
2.846325459268112e-03	2.501831e+00
2.849796601366962e-03	2.503170e+00
2.853013692410754e-03	2.503593e+00
2.855607574350025e-03	2.502834e+00
2.858123535139947e-03	2.501662e+00
2.860860762226948e-03	2.500387e+00
2.862938657876369e-03	2.498967e+00
2.865223170823397e-03	2.497182e+00
2.866473570768204e-03	2.496777e+00
2.867759931638477e-03	2.497252e+00
2.868737304896206e-03	2.497978e+00
2.869697018210898e-03	2.498517e+00
2.870268102987560e-03	2.498482e+00
2.870838687471811e-03	2.498227e+00
2.871471572071560e-03	2.498142e+00
2.872252524043806e-03	2.498499e+00
2.872994958777015e-03	2.498925e+00
2.873787855978613e-03	2.499021e+00
2.874623829265151e-03	2.498982e+00
2.875390866115686e-03	2.499317e+00
2.876345412110888e-03	2.500082e+00
2.877444040578927e-03	2.500598e+00
2.878490137013956e-03	2.500461e+00
2.879542669255556e-03	2.500251e+00
2.880499724202189e-03	2.500460e+00
2.881500838714399e-03	2.500783e+00
2.882588697093112e-03	2.500762e+00
2.883264447300935e-03	2.500466e+00
2.883943324294404e-03	2.500100e+00
2.884663635737224e-03	2.499958e+00
2.885126754485511e-03	2.500093e+00
2.885648518090530e-03	2.500392e+00
2.886198121728200e-03	2.500684e+00
2.886720354053449e-03	2.500835e+00
2.887147981428808e-03	2.500818e+00
2.887586906891659e-03	2.500682e+00
2.888144287142056e-03	2.500490e+00
2.888919260324411e-03	2.500460e+00
2.889525209643048e-03	2.500724e+00
2.890220236201446e-03	2.501095e+00
2.891029939432297e-03	2.501259e+00
2.892041863095661e-03	2.501375e+00
2.893010596638949e-03	2.501631e+00
2.894083059285399e-03	2.501692e+00
2.895291963714936e-03	2.501124e+00
2.896740089658151e-03	2.499981e+00
2.898183825781774e-03	2.499041e+00
2.899624532319285e-03	2.498755e+00
2.900588673600104e-03	2.499053e+00
2.901665327136801e-03	2.499637e+00
2.902717051338515e-03	2.500163e+00
2.904671822974621e-03	2.500878e+00
2.906119835081488e-03	2.500885e+00
2.907132519050675e-03	2.500400e+00
2.908390572049631e-03	2.499516e+00
2.909498585125319e-03	2.498930e+00
2.910667887323244e-03	2.498629e+00
2.911494701079206e-03	2.498617e+00
2.912405435018200e-03	2.498936e+00
2.913071201558669e-03	2.499374e+00
2.913800075634659e-03	2.499906e+00
2.914404936756407e-03	2.500201e+00
2.915082674053017e-03	2.500193e+00
2.915649197542813e-03	2.500127e+00
2.916219335260989e-03	2.500257e+00
2.916795242362338e-03	2.500318e+00
2.917166542993515e-03	2.500119e+00
2.917537967333743e-03	2.499854e+00
2.917919634146041e-03	2.499743e+00
2.918351771624054e-03	2.499713e+00
2.918790267917319e-03	2.499551e+00
2.919359727598054e-03	2.499227e+00
2.919896466972774e-03	2.499168e+00
2.920465264067214e-03	2.499452e+00
2.921058106490600e-03	2.499735e+00
2.921728874060598e-03	2.499627e+00
2.922346467253488e-03	2.499124e+00
2.923009131282231e-03	2.498476e+00
2.923762883309308e-03	2.497946e+00
2.924572846405658e-03	2.497882e+00
2.925591133382524e-03	2.498596e+00
2.926295528909321e-03	2.499239e+00
2.927103934034461e-03	2.499596e+00
2.927843278082220e-03	2.499744e+00
2.928552035846182e-03	2.499923e+00
2.929181016329144e-03	2.499775e+00
2.929848949776643e-03	2.499241e+00
2.930548076111725e-03	2.498767e+00
2.931334456631992e-03	2.498635e+00
2.932113048303846e-03	2.498801e+00
2.932982541437879e-03	2.499069e+00
2.933828077546413e-03	2.499462e+00
2.934791263214166e-03	2.500148e+00
2.935900075281714e-03	2.500928e+00
2.937128154929126e-03	2.501559e+00
2.938202702496181e-03	2.501841e+00
2.939506050379803e-03	2.501824e+00
2.940365812529683e-03	2.501603e+00
2.941500057955398e-03	2.501195e+00
2.942587261507594e-03	2.500932e+00
2.943834300608914e-03	2.500757e+00
2.945255333482728e-03	2.500422e+00
2.946927252452105e-03	2.499882e+00
2.948603277145339e-03	2.499684e+00
2.949492358113062e-03	2.500023e+00
2.950412032790310e-03	2.500584e+00
2.951325096284726e-03	2.500831e+00
2.952362567905547e-03	2.500739e+00
2.953361145589598e-03	2.500544e+00
2.954860680231297e-03	2.500146e+00
2.956976801757662e-03	2.499342e+00
2.959086338539597e-03	2.498437e+00
2.961102445271366e-03	2.497701e+00
2.962327774425801e-03	2.497564e+00
2.963680066126806e-03	2.497886e+00
2.965562849889991e-03	2.498751e+00
2.967500027681917e-03	2.499867e+00
2.970508294291528e-03	2.501564e+00
2.971988829166764e-03	2.501766e+00
2.973089433104379e-03	2.501417e+00
2.974194509843357e-03	2.501109e+00
2.974991679345138e-03	2.500843e+00
2.975632862698553e-03	2.500446e+00
2.976294424077188e-03	2.500072e+00
2.976894103153157e-03	2.499802e+00
2.977559983786911e-03	2.499422e+00
2.978384218776879e-03	2.498960e+00
2.979097965100322e-03	2.498829e+00
2.979663969949719e-03	2.499106e+00
2.980256817849402e-03	2.499658e+00
2.980868891614472e-03	2.500044e+00
2.981413487351625e-03	2.499978e+00
2.982032794806816e-03	2.499597e+00
2.982591481866477e-03	2.499282e+00
2.983435222598743e-03	2.499104e+00
2.984404115787080e-03	2.499146e+00
2.985404212947631e-03	2.499257e+00
2.986604479557905e-03	2.499655e+00
2.987896260481754e-03	2.500611e+00
2.989125342743415e-03	2.501643e+00
2.990440141847026e-03	2.502297e+00
2.991417124019675e-03	2.502428e+00
2.992364159855417e-03	2.502425e+00
2.994148334573017e-03	2.502316e+00
2.996453220601323e-03	2.502154e+00
2.998695110196007e-03	2.501929e+00
3.000000000000000e-03	2.501432e+00
